# qx                      qy                      qz                      omega                   d2dos                   d2dos1                  d2dos2                  n2dos                   n2dos1                  n2dos2
 -0.5000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2209413049247E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.5000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2286701588819E+03     0.4000000000000E+01     0.0000000000000E+00     0.4000000000000E+01     0.2151066034229E+02     0.0000000000000E+00     0.2151066034229E+02
 -0.5000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2338536552647E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1070286222239E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1132557301289E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1378932200222E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1566248131146E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1619802984692E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1780065469672E+03     0.8000000000000E+01     0.8000000000000E+01     0.0000000000000E+00     0.2507646195291E+02     0.2507646195291E+02     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2214261113724E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2261583874415E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2362477519735E+03     0.8000000000000E+01     0.0000000000000E+00     0.8000000000000E+01     0.3893423837045E+02     0.0000000000000E+00     0.3893423837045E+02
 -0.3000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.9793185901830E+02     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.3386465924152E+01     0.3386465924152E+01     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.9826806177260E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1394301778208E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1649920983287E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1661858509963E+03     0.4000000000000E+01     0.0000000000000E+00     0.4000000000000E+01     0.2172370765224E+02     0.0000000000000E+00     0.2172370765224E+02
 -0.3000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1722887391679E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2210376936117E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2213424866026E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2399512520906E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.8324777584150E+02     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.7697736629705E+01     0.7697736629705E+01     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.9051446539730E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1379174048356E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1649984871311E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1712462453022E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1779018443032E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2154727175517E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2197815181465E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2402641771075E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.7205621843610E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.8435441465700E+02     0.8000000000000E+01     0.8000000000000E+01     0.0000000000000E+00     0.8164921690007E+01     0.8164921690007E+01     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1375990625227E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1669500727003E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1731463364282E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.1889169593933E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2116443286587E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2167388598200E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.1000000000000E+00    -0.3000000000000E+00     0.2355915730235E+03     0.1000000000000E+02     0.0000000000000E+00     0.1000000000000E+02     0.4386905457013E+02     0.0000000000000E+00     0.4386905457013E+02
  0.0000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.8218705064790E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1014631831997E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1497580309870E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1623219004844E+03     0.1600000000000E+02     0.0000000000000E+00     0.1600000000000E+02     0.1064650546672E+03     0.0000000000000E+00     0.1064650546672E+03
  0.0000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1668112188135E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1923419157176E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2132473676323E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2164696025095E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.0000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2323745873018E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.8811062825290E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.9960738579580E+02     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.4910547102202E+01     0.4910547102202E+01     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1527359546694E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1633974731936E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1690411410358E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1862640638618E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.1516755518289E+02     0.1516755518289E+02     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2134176246090E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2189506225185E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2305761127364E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.9819447116620E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1036773656262E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1499483844792E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1645320014945E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1682782363225E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1797493504200E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2181401509115E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2191680875440E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2310190767083E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1034911684502E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1192488993807E+03     0.8000000000000E+01     0.8000000000000E+01     0.0000000000000E+00     0.2807482648202E+02     0.2807482648202E+02     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1442181585057E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1561421500829E+03     0.5000000000000E+01     0.5000000000000E+01     0.0000000000000E+00     0.1189877668123E+02     0.1189877668123E+02     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1660249857070E+03     0.2000000000000E+01     0.2000000000000E+01     0.0000000000000E+00     0.6543186488176E+01     0.6543186488176E+01     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1784016066865E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.1061004777919E+02     0.1061004777919E+02     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2170076557585E+03     0.2000000000000E+01     0.0000000000000E+00     0.2000000000000E+01     0.1126308317077E+02     0.0000000000000E+00     0.1126308317077E+02
  0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2254826232845E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2326814572698E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1106628204691E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.4346136815297E+01     0.4346136815297E+01     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1329184879009E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1392779611079E+03     0.8000000000000E+01     0.4000000000000E+01     0.4000000000000E+01     0.3772736903840E+02     0.1257282949275E+02     0.2515453954565E+02
  0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1485362806139E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1601031154667E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1754453380353E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2171038327697E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2302128659440E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2340075807631E+03     0.8000000000000E+01     0.0000000000000E+00     0.8000000000000E+01     0.2928436346941E+02     0.0000000000000E+00     0.2928436346941E+02
  0.5000000000000E+00     0.2000000000000E+00     0.7000000000000E+00     0.1157370592837E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.7000000000000E+00     0.1349705332647E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.7000000000000E+00     0.1396638206573E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.7000000000000E+00     0.1432687706175E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.7000000000000E+00     0.1567257932397E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.7000000000000E+00     0.1753044140515E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.7000000000000E+00     0.2188476745418E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00     0.2000000000000E+00     0.7000000000000E+00     0.2313297706011E+03     0.8000000000000E+01     0.0000000000000E+00     0.8000000000000E+01     0.3138350909176E+02     0.0000000000000E+00     0.3138350909176E+02
  0.5000000000000E+00     0.2000000000000E+00     0.7000000000000E+00     0.2340301236995E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1134272864670E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.3177995551049E+01     0.3177995551049E+01     0.0000000000000E+00
 -0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1276862385390E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1367485044166E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1495344825691E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1580205873260E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.3404138642725E+02     0.3404138642725E+02     0.0000000000000E+00
 -0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1789180783401E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2209413049781E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2286701590599E+03     0.4000000000000E+01     0.0000000000000E+00     0.4000000000000E+01     0.2151066054292E+02     0.0000000000000E+00     0.2151066054292E+02
 -0.4000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2338536549739E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1073472994589E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1138298959882E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1403310536739E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1580671182594E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1625462431333E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1777047526563E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2222535621395E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2236828671486E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2349065474308E+03     0.6000000000000E+01     0.0000000000000E+00     0.6000000000000E+01     0.2396378302652E+02     0.0000000000000E+00     0.2396378302652E+02
 -0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.9588767715870E+02     0.6000000000000E+01     0.6000000000000E+01     0.0000000000000E+00     0.4571790536518E+01     0.4571790536518E+01     0.0000000000000E+00
 -0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1069179846409E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1436966771162E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1615279848323E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1699895267573E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1758261218441E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2165545493676E+03     0.6000000000000E+01     0.0000000000000E+00     0.6000000000000E+01     0.2764927488669E+02     0.0000000000000E+00     0.2764927488669E+02
 -0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2238450094943E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.2355087920083E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.8530319267620E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1041975444391E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.8271749827290E+01     0.8271749827290E+01     0.0000000000000E+00
 -0.1000000000000E+00     0.2000000000000E+00    -0.3000000000000E+00     0.1464228080668E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
